,gaze_x,gaze_y
26423,1002,401
26424,1000,401
26425,1008,398
26426,1003,403
26427,1001,411
26428,1018,459
26429,1015,478
26430,1013,466
26431,1013,484
26432,1002,578
26433,1113,794
26434,1081,627
26435,1072,583
26436,1099,611
26437,1077,584
26438,1059,556
26439,1053,549
26440,1045,548
26441,1043,548
26442,1044,548
26443,1043,550
26444,1045,549
26445,1046,531
26446,1035,529
26447,1038,513
26448,1060,500
26449,1106,725
26450,1171,571
26451,1212,516
26452,1058,544
26453,1040,520
26454,1042,516
26455,1041,533
26456,1048,522
26457,1076,537
26458,1067,555
26459,1053,508
26460,1048,483
26461,1067,473
26462,1075,443
26463,1096,438
26464,1085,442
26465,1080,436
26466,1072,434
26467,1070,433
26468,1069,433
26469,1060,470
26470,1057,464
26471,1063,465
26472,1073,489
26473,1065,451
26474,1084,429
26475,1043,546
26476,983,762
26477,1066,637
26478,1079,552
26479,1071,537
26480,1065,537
26481,1058,539
26482,1055,548
26483,1051,554
26484,1064,619
26485,1056,614
26486,1062,614
26487,905,680
26488,904,680
26489,1070,622
26490,1065,622
26491,1042,515
26492,1032,495
26493,1029,461
26494,1024,443
26495,1033,414
26496,1055,424
26497,1061,408
26498,1068,412
26499,1078,418
26500,1024,420
26501,1027,407
26502,1040,425
26503,1044,445
26504,1047,455
26505,1048,422
26506,1050,413
26507,1049,410
26508,1149,354
26509,1049,420
26510,1052,430
26511,1054,428
26512,1062,428
26513,1062,424
26514,1063,424
26515,1068,432
26516,1067,427
26517,1049,401
26518,1048,389
26519,1041,376
26520,1045,370
26521,1045,361
26522,1046,364
26523,1052,345
26524,909,425
26525,1060,331
26526,1053,328
26527,1048,333
26528,1040,348
26529,1041,359
26530,1039,355
26531,1014,294
26532,1032,355
26533,1040,403
26534,1037,377
26535,1039,391
26536,1049,381
26537,1042,421
26538,1029,401
26539,1054,411
26540,1064,430
26541,1066,441
26542,1066,438
26543,1069,439
26544,1069,422
26545,1074,430
26546,1259,952
26547,361,921
26548,973,693
26549,930,608
26550,1038,472
26551,1070,424
26552,1134,266
26553,1063,385
26554,1058,388
26555,1054,398
26556,1096,302
26557,1060,405
26558,1059,404
26559,1060,397
26560,1090,319
26561,1060,402
26562,1058,388
26563,1026,486
26564,1083,434
26565,1093,460
26566,1133,391
26567,1094,569
26568,1086,580
26569,1084,584
26570,1091,587
26571,1085,585
26572,1206,740
26573,1098,864
26574,1568,983
26575,899,1070
26576,1063,531
26577,1048,482
26578,1042,484
26579,1054,475
26580,1052,476
26581,1053,514
26582,1059,507
26583,1104,612
26584,778,960
26585,1115,707
26586,1061,568
26587,1057,524
26588,1038,494
26589,1031,479
26590,1023,423
26591,1009,400
26592,1002,366
26593,1016,345
26594,1018,336
26595,1016,326
26596,1716,998
26597,1097,641
26598,1062,525
26599,1037,478
26600,1028,463
26601,1027,410
26602,1049,403
26603,548,734
26604,951,754
26605,959,597
26606,983,494
26607,979,470
26608,977,469
26609,980,469
26610,1001,438
26611,1019,485
26612,1012,438
26613,1015,447
26614,1023,443
26615,1031,459
26616,1039,466
26617,1042,462
26618,1079,459
26619,1123,462
26620,1151,489
26621,1163,506
26622,1155,497
26623,1148,494
26624,1322,975
26625,1084,937
26626,1031,687
26627,1020,645
26628,999,536
26629,991,512
26630,987,510
26631,985,510
26632,984,510
26633,981,513
26634,980,514
26635,1061,783
26636,1064,826
26637,1118,753
26638,1104,657
26639,1072,584
26640,1063,554
26641,1038,536
26642,1023,530
26643,1010,518
26644,994,520
26645,989,515
26646,979,514
26647,968,519
26648,966,519
26649,965,514
26650,960,511
26651,960,514
26652,961,514
26653,961,518
26654,964,522
26655,965,526
26656,969,524
26657,971,523
26658,977,516
26659,983,512
26660,994,508
26661,999,501
26662,1004,497
26663,1012,500
26664,1018,500
26665,1026,498
26666,1029,495
26667,1036,494
26668,1038,491
26669,1037,488
26670,1036,489
26671,1042,496
26672,1041,498
26673,1037,506
26674,1035,509
26675,1030,479
26676,1021,506
26677,1047,562
26678,1034,591
26679,1040,547
26680,1029,533
26681,1022,528
26682,1008,526
26683,1011,514
26684,1006,515
26685,998,514
26686,993,510
26687,996,496
26688,1007,482
26689,1019,471
26690,1020,454
26691,1028,455
26692,1027,460
26693,1032,463
26694,1033,472
26695,1046,500
26696,1050,504
26697,1038,508
26698,1042,498
26699,1042,497
26700,1037,497
26701,1037,495
26702,1037,495
26703,1039,494
26704,990,473
26705,981,471
26706,982,469
26707,980,469
26708,978,472
26709,975,480
26710,981,492
26711,978,494
26712,986,502
26713,1007,495
26714,1002,494
26715,1037,491
26716,1304,1070
26717,1377,838
26718,1137,577
26719,1105,551
26720,1114,530
26721,1119,535
26722,1116,534
26723,1113,531
26724,1107,517
26725,1101,504
26726,1097,495
26727,1090,528
26728,1103,617
26729,1089,617
26730,1070,571
26731,1058,548
26732,1051,539
26733,1050,537
26734,1047,537
26735,1045,538
26736,1045,543
26737,1043,545
26738,1044,551
26739,1046,559
26740,1051,557
26741,1055,564
26742,1073,466
26743,1079,482
26744,1074,484
26745,1077,483
26746,1084,481
26747,1095,478
26748,1102,477
26749,1105,476
26750,1111,475
26751,1121,474
26752,1124,474
26753,1131,478
26754,1132,481
26755,1130,482
26756,1157,588
26757,1132,566
26758,1126,565
26759,1118,569
26760,1117,568
26761,1105,568
26762,1098,566
26763,1090,571
26764,1086,580
26765,1079,577
26766,1055,579
26767,1069,552
26768,1060,513
26769,1075,486
26770,1067,564
26771,1060,536
26772,1054,524
26773,1039,505
26774,1026,495
26775,1025,497
26776,1025,498
26777,1024,489
26778,1024,493
26779,1024,494
26780,1026,493
26781,1027,493
26782,1027,499
26783,1029,500
26784,1033,502
26785,1033,503
26786,1054,454
26787,1050,427
26788,1048,416
26789,1046,415
26790,1054,416
26791,1055,414
26792,1059,416
26793,1063,424
26794,1060,423
26795,1060,422
26796,1061,420
26797,1062,423
26798,1064,421
26799,1063,421
26800,1145,576
26801,1205,998
26802,757,686
26803,1019,814
26804,1044,674
26805,1050,566
26806,1053,508
26807,1049,507
26808,1045,502
26809,1041,505
26810,1038,503
26811,1038,501
26812,1037,497
26813,1041,488
26814,1040,485
26815,1046,483
26816,1039,487
26817,1037,488
26818,1035,489
26819,1033,490
26820,1032,494
26821,1029,500
26822,1032,501
26823,1048,487
26824,1083,484
26825,1089,478
26826,1085,478
26827,1082,478
26828,1080,472
26829,1026,462
26830,1003,458
26831,998,458
26832,998,457
26833,999,454
26834,1000,443
26835,1001,440
26836,998,440
26837,997,437
26838,1134,623
26839,1091,476
26840,1061,456
26841,1053,452
26842,1071,413
26843,1049,436
26844,1042,421
26845,1039,445
26846,1031,434
26847,1026,436
26848,1017,435
26849,1017,436
26850,1014,435
26851,1012,436
26852,1012,434
26853,1012,433
26854,1011,433
26855,1009,433
26856,1011,433
26857,1014,431
26858,1015,431
26859,1016,432
26860,1032,455
26861,1035,460
26862,1037,465
26863,1039,464
26864,1035,465
26865,1030,468
26866,1027,469
26867,1010,471
26868,1002,468
26869,1001,468
26870,998,467
26871,996,469
26872,998,468
26873,996,469
26874,994,470
26875,980,471
26876,978,470
26877,989,464
26878,986,462
26879,988,459
26880,984,459
26881,984,472
26882,981,461
26883,801,681
26884,793,687
26885,956,556
26886,975,544
26887,968,528
26888,972,524
26889,981,519
26890,989,514
26891,993,511
26892,997,509
26893,1013,550
26894,1023,544
26895,1021,546
26896,1019,546
26897,1016,544
26898,1012,543
26899,1004,547
26900,999,551
26901,997,552
26902,969,493
26903,974,487
26904,975,488
26905,977,489
26906,978,491
26907,981,492
26908,984,489
26909,983,488
26910,984,489
26911,983,489
26912,982,490
26913,983,491
26914,1008,532
26915,1018,533
26916,1014,534
26917,1016,532
26918,1016,533
26919,1021,531
26920,1020,530
26921,1021,527
26922,1015,521
26923,1005,472
26924,1005,470
26925,1010,469
26926,1010,471
26927,1010,473
26928,1008,480
26929,1007,482
26930,1006,498
26931,1022,565
26932,1020,561
26933,1018,553
26934,1018,549
26935,1021,550
26936,1020,547
26937,1022,545
26938,1024,543
26939,1027,543
26940,1025,536
26941,1027,529
26942,1027,522
26943,1026,519
26944,1026,514
26945,1018,480
26946,1020,471
26947,1025,467
26948,1028,466
26949,1030,463
26950,1034,460
26951,1038,454
26952,1056,429
26953,1062,420
26954,1065,413
26955,1067,410
26956,1073,408
26957,1068,408
26958,1065,408
26959,1063,410
26960,1062,412
26961,1057,417
26962,1006,432
26963,1006,428
26964,1008,430
26965,1013,429
26966,1016,429
26967,1023,429
26968,956,678
26969,1426,951
26970,1063,496
26971,1110,422
26972,1120,405
26973,1109,388
26974,1109,366
26975,1106,350
26976,1103,348
26977,1102,447
26978,1090,738
26979,1113,539
26980,1142,493
26981,1213,465
26982,1201,491
26983,1165,543
26984,1167,558
26985,1164,575
26986,1166,585
26987,1173,592
26988,1186,596
26989,1209,590
26990,1190,603
26991,1204,592
26992,1195,574
26993,1279,525
26994,1193,530
26995,1166,573
26996,906,763
26997,1052,420
26998,1052,262
26999,1035,247
27000,1081,226
27001,1064,263
27002,1059,283
27003,590,920
27004,1079,621
27005,1048,552
27006,1016,445
27007,1028,424
27008,1022,430
27009,1018,420
27010,1016,423
27011,1013,444
27012,1010,451
27013,1009,455
27014,1014,428
27015,1007,415
27016,1012,409
27017,1008,411
27018,1009,410
27019,1012,408
27020,1013,410
27021,996,413
27022,999,410
27023,1006,414
27024,1014,415
27025,1017,423
27026,1021,431
27027,1056,431
27028,1062,438
27029,1060,442
27030,1059,439
27031,1059,438
27032,1060,437
27033,1060,434
27034,1065,467
27035,1052,473
27036,1038,469
27037,1037,471
27038,1039,472
27039,1037,470
27040,1027,465
27041,1010,463
27042,1003,402
27043,1002,397
27044,998,396
27045,989,395
27046,988,397
27047,977,405
27048,972,410
27049,968,417
27050,970,415
27051,980,415
27052,984,417
27053,986,417
27054,988,418
27055,992,417
27056,994,417
27057,979,415
27058,964,415
27059,958,419
27060,956,422
27061,973,416
27062,983,415
27063,982,415
27064,982,415
27065,1012,415
27066,1032,416
27067,1035,418
27068,1038,416
27069,1038,417
27070,1045,413
27071,1043,444
27072,1017,484
27073,1012,479
27074,1012,476
27075,1018,474
27076,1019,474
27077,1017,475
27078,1020,475
27079,1018,476
27080,1015,475
27081,1009,466
27082,1084,502
27083,1231,684
27084,1372,835
27085,1483,1004
27086,1463,1012
27087,1349,881
27088,1268,794
27089,1224,687
27090,1153,631
27091,1113,591
27092,1113,533
27093,1062,517
27094,1047,490
27095,1036,474
27096,1035,463
27097,1033,456
27098,1053,450
27099,1059,447
27100,1060,437
27101,1060,436
27102,1067,428
27103,1084,411
27104,1091,408
27105,1089,408
27106,1132,420
27107,1078,439
27108,1170,401
27109,1179,385
27110,1138,447
27111,1167,433
27112,1095,530
27113,1106,532
27114,1112,534
27115,1226,458
27116,1225,485
27117,1242,473
27118,1194,477
27119,1084,490
27120,1199,424
27121,1162,421
27122,1145,420
27123,1138,427
27124,1137,384
27125,1115,390
27126,1113,459
27127,1097,420
27128,1085,411
27129,1068,415
27130,1127,518
27131,1146,520
27132,1149,520
27133,1156,510
27134,1163,501
27135,1197,442
27136,1189,510
27137,1187,502
27138,1204,519
27139,1184,496
27140,1169,493
27141,1166,493
27142,1144,508
27143,1138,512
27144,1137,512
27145,1135,511
27146,1134,512
27147,1149,496
27148,1155,494
27149,1156,495
27150,1179,492
27151,1198,505
27152,1172,495
27153,1188,408
27154,1191,397
27155,1154,408
27156,1128,424
27157,1113,416
27158,1101,421
27159,1093,429
27160,1087,433
27161,1053,408
27162,1058,373
27163,1066,358
27164,1065,359
27165,1078,355
27166,1076,352
27167,1067,354
27168,1067,354
27169,1055,353
27170,1025,366
27171,1018,368
27172,986,346
27173,980,339
27174,983,341
27175,990,341
27176,1000,325
27177,1003,326
27178,1005,331
27179,1006,335
27180,1007,341
27181,1003,354
27182,1089,384
27183,1199,323
27184,1204,306
27185,1156,340
27186,1138,346
27187,1136,349
27188,1163,362
27189,1163,359
27190,1143,366
27191,1129,349
27192,1116,370
27193,1156,339
27194,1174,339
27195,1163,341
27196,1188,359
27197,1203,390
27198,1176,350
27199,1156,344
27200,1067,368
27201,1052,371
27202,1053,369
27203,1053,369
27204,1053,369
27205,943,354
27206,949,362
27207,965,352
27208,974,349
27209,1047,400
27210,1062,407
27211,1065,406
27212,1066,407
27213,1067,406
27214,1068,405
27215,1069,405
27216,1069,407
27217,1091,392
27218,1139,338
27219,1148,339
27220,1137,351
27221,1124,357
27222,1112,363
27223,1100,427
27224,1077,420
27225,1111,396
27226,1113,396
27227,1111,398
27228,1106,400
27229,1121,395
27230,1112,398
27231,1090,431
27232,1103,410
27233,1091,440
27234,1085,437
27235,1086,437
27236,1107,454
27237,1108,451
27238,1122,450
27239,1141,440
27240,1160,428
27241,1163,439
27242,1151,452
27243,1097,458
27244,1135,432
27245,1147,434
27246,1103,456
27247,1129,433
27248,1139,435
27249,1140,437
27250,1133,434
27251,1139,435
27252,1140,436
27253,1149,446
27254,1169,442
27255,1092,469
27256,1116,457
27257,1141,476
27258,1139,481
27259,1129,469
27260,1127,469
27261,1102,469
27262,1100,470
27263,1093,474
27264,1099,469
27265,1103,464
27266,1115,458
27267,1117,459
27268,1133,473
27269,1120,461
27270,1118,478
27271,1111,487
27272,1123,478
27273,1123,475
27274,1147,464
27275,1152,463
27276,1151,462
27277,1059,519
27278,1050,527
27279,1084,493
27280,1086,492
27281,1081,493
27282,1078,495
27283,1085,491
27284,1081,493
27285,1076,497
27286,1081,496
27287,1082,496
27288,1078,500
27289,1163,454
27290,1136,497
27291,1142,497
27292,1187,506
27293,1185,504
27294,1181,503
27295,1195,492
27296,1152,497
27297,1145,522
27298,1146,526
27299,1147,526
27300,1147,526
27301,1148,524
27302,1121,522
27303,1114,522
27304,1112,523
27305,1112,524
27306,1111,525
27307,1111,526
27308,1112,527
27309,1062,535
27310,1079,513
27311,1072,513
27312,1066,515
27313,1063,517
27314,1062,518
27315,1053,529
27316,1053,531
27317,1054,532
27318,1055,533
27319,1056,533
27320,1058,534
27321,1059,535
27322,1059,535
27323,1059,534
27324,1075,537
27325,1081,537
27326,1085,537
27327,1086,536
27328,1058,531
27329,1046,530
27330,1075,502
27331,1069,505
27332,1064,509
27333,1070,504
27334,1100,516
27335,1128,517
27336,1120,529
27337,1121,529
27338,1122,529
27339,1122,530
27340,1079,527
27341,1065,527
27342,1063,528
27343,1063,530
27344,1071,520
27345,1090,523
27346,1118,524
27347,1119,527
27348,1118,527
27349,1118,528
27350,1117,528
27351,1117,529
27352,1117,529
27353,1113,543
27354,1114,528
27355,1115,526
27356,1112,525
27357,1115,489
27358,1184,436
27359,1162,421
27360,1172,422
27361,1180,432
27362,1196,418
27363,1153,417
27364,1130,416
27365,1134,415
27366,1148,419
27367,1155,428
27368,1141,417
27369,1160,442
27370,1034,461
27371,1187,378
27372,1122,359
27373,1103,367
27374,1095,373
27375,1082,387
27376,1122,465
27377,1124,548
27378,1124,558
27379,1124,558
27380,1124,560
27381,1123,562
27382,1124,563
27383,1123,565
27384,1150,606
27385,1154,614
27386,1155,615
27387,1155,616
27388,1154,616
27389,1134,620
27390,1102,469
27391,1200,335
27392,1196,334
27393,1162,372
27394,1171,448
27395,1173,458
27396,1142,413
27397,1153,415
27398,1112,382
27399,1096,390
27400,1089,397
27401,1085,401
27402,1072,415
27403,1071,417
27404,1061,417
27405,1051,415
27406,1046,412
27407,1056,393
27408,1065,374
27409,1070,368
27410,1072,365
27411,1070,366
27412,1059,371
27413,1050,382
27414,1045,391
27415,1043,394
27416,1045,392
27417,1047,388
27418,1003,380
27419,996,375
27420,995,374
27421,996,374
27422,997,376
27423,997,375
27424,996,375
27425,997,374
27426,997,376
27427,998,374
27428,1002,376
27429,1008,377
27430,1056,382
27431,1071,367
27432,1083,354
27433,1112,348
27434,1144,367
27435,1158,354
27436,1162,347
27437,1167,345
27438,1158,351
27439,1099,365
27440,1114,355
27441,1142,336
27442,1135,339
27443,1141,335
27444,1162,331
27445,1173,344
27446,1190,393
27447,1016,430
27448,1193,384
27449,1159,351
27450,1147,342
27451,1141,344
27452,1151,353
27453,1167,375
27454,1181,375
27455,1176,380
27456,1162,363
27457,1137,353
27458,1125,363
27459,1095,387
27460,1022,419
27461,1011,420
27462,1009,417
27463,1021,401
27464,1025,397
27465,1027,395
27466,1032,393
27467,1039,393
27468,1034,402
27469,1042,396
27470,1057,379
27471,1085,367
27472,1108,346
27473,1126,331
27474,1118,338
27475,1117,343
27476,1027,413
27477,1039,402
27478,1036,409
27479,1046,403
27480,1048,405
27481,1068,404
27482,1161,355
27483,1168,353
27484,1155,370
27485,1138,385
27486,1104,425
27487,1152,411
27488,1186,428
27489,1190,435
27490,1199,421
27491,1200,421
27492,1184,429
27493,1171,422
27494,1152,411
27495,1137,411
27496,1119,425
27497,1133,361
27498,1123,378
27499,1099,375
27500,1103,374
27501,1089,369
27502,1077,376
27503,1052,432
27504,1058,435
27505,1074,438
27506,1117,398
27507,1126,418
27508,1110,434
27509,1159,437
27510,1147,455
27511,1161,439
27512,1171,429
27513,1139,441
27514,1114,426
27515,1161,381
27516,1169,372
27517,1174,363
27518,1117,410
27519,1100,423
27520,1072,449
27521,1076,448
27522,1102,452
27523,1099,445
27524,1119,447
27525,1128,462
27526,1109,461
27527,1112,486
27528,1109,486
27529,1108,487
27530,1107,488
27531,1108,488
27532,1106,488
27533,1106,488
27534,1107,488
27535,1108,488
27536,1108,488
27537,1109,487
27538,1113,489
27539,1127,471
27540,1141,461
27541,1166,462
27542,1173,467
27543,1174,467
27544,1156,458
27545,1144,464
27546,1151,461
27547,1118,472
27548,1092,497
27549,1088,505
27550,1100,494
27551,1118,480
27552,1123,478
27553,1125,479
27554,1127,478
27555,1128,477
27556,1117,485
27557,1099,502
27558,1097,504
27559,1095,504
27560,1103,493
27561,1124,468
27562,1125,466
27563,1137,446
27564,1142,443
27565,1143,441
27566,1143,443
27567,1143,443
27568,1144,441
27569,1136,451
27570,1135,453
27571,1134,454
27572,1134,454
27573,1134,455
27574,1134,456
27575,1135,456
27576,1135,455
27577,1135,457
27578,1136,457
27579,1135,457
27580,1136,472
27581,1153,476
27582,1185,488
27583,1199,454
27584,1145,447
27585,1162,434
27586,1157,438
27587,1151,442
27588,1147,445
27589,1156,435
27590,1153,434
27591,1160,427
27592,1169,423
27593,1193,435
27594,1208,433
27595,1213,460
27596,1232,451
27597,1237,450
27598,1251,433
27599,1237,440
27600,1226,435
27601,1197,445
27602,1190,440
27603,1183,438
27604,1186,438
27605,1171,430
27606,1175,432
27607,1175,431
27608,1189,436
27609,1203,457
27610,1207,450
27611,1201,453
27612,1178,425
27613,1155,432
27614,1146,446
27615,1153,439
27616,1171,428
27617,1187,437
27618,1206,464
27619,1173,434
27620,1190,447
27621,1168,433
27622,1182,417
27623,1166,466
27624,1188,476
27625,1208,506
27626,1189,475
27627,1186,477
27628,1182,473
27629,1165,473
27630,1149,481
27631,1155,477
27632,1162,442
27633,1117,498
27634,1128,503
27635,1113,491
27636,1110,492
27637,1099,493
27638,1097,494
27639,1082,500
27640,1080,500
27641,1074,508
27642,1092,509
27643,1122,485
27644,1146,468
27645,1156,459
27646,1176,457
27647,1175,457
27648,1189,463
27649,1102,505
27650,1090,515
27651,1088,516
27652,1088,516
27653,1074,503
27654,1061,498
27655,1058,499
27656,1056,501
27657,1063,496
27658,1070,487
27659,1106,456
